Time,Trader,Unit,Max,Earns,Bid/Ask,Offer,Strategy,Period,Round
0.22384,t1,0,300,0,bid,172.0,Trader_AA,1,2
0.22391,t12,0,100,0,ask,277.0,Trader_AA,1,2
0.22401,t5,0,200,0,bid,181.0,Trader_AA,1,2
0.22408,t18,0,250,0,ask,268.0,Trader_AA,1,2
0.22416,t6,0,175,0,bid,179.0,Trader_AA,1,2
0.22423,t15,0,175,0,ask,238.0,Trader_AA,1,2
0.22437,t17,0,225,0,ask,234.0,Trader_AA,1,2
0.22445,t4,0,225,0,bid,196.0,Trader_AA,1,2
0.22459,t8,0,125,0,bid,172.0,Trader_AA,1,2
0.22466,t9,0,100,0,bid,164.0,Trader_AA,1,2
0.22476,t9,0,100,0,bid,164.0,Trader_AA,1,3
0.22483,t17,0,225,0,ask,231.0,Trader_AA,1,3
0.22491,t10,0,75,0,bid,156.0,Trader_AA,1,3
0.22507,t16,0,200,0,ask,221.0,Trader_AA,1,3
0.22515,t6,0,175,0,bid,189.0,Trader_AA,1,3
0.22523,t13,0,125,0,ask,211.0,Trader_AA,1,3
0.22531,t18,0,250,0,ask,224.0,Trader_AA,1,3
0.22546,t7,0,150,0,bid,181.0,Trader_AA,1,3
0.22553,t20,0,300,0,ask,241.0,Trader_AA,1,3
0.22574,t4,0,225,0,bid,202.0,Trader_AA,1,3
0.22581,t8,0,125,0,bid,176.0,Trader_AA,1,3
0.22589,t19,0,275,0,ask,232.0,Trader_AA,1,3
0.22597,t12,0,100,0,ask,207.0,Trader_AA,1,3
0.22605,t21,0,325,0,ask,246.0,Trader_AA,1,3
0.22613,t1,0,300,0,bid,205.0,Trader_AA,1,3
0.22623,t5,0,200,0,bid,203.0,Trader_AA,1,3
0.22631,t15,0,175,0,ask,205.0,Trader_AA,1,3
0.22639,t0,0,325,0,bid,206.0,Trader_AA,1,3,"Contract:(205.0, 't0', 't15', 0.22639)"
0.22651,t12,0,100,0,ask,300.0,Trader_AA,1,4
0.22659,t20,0,300,0,ask,300.0,Trader_AA,1,4
0.22674,t7,0,150,0,bid,50.0,Trader_AA,1,4
0.22682,t21,0,325,0,ask,308.0,Trader_AA,1,4
0.227,t18,0,250,0,ask,283.0,Trader_AA,1,4
0.22717,t5,0,200,0,bid,100.0,Trader_AA,1,4
0.22725,t6,0,175,0,bid,125.0,Trader_AA,1,4
0.22743,t9,0,100,0,bid,117.0,Trader_AA,1,4
0.22774,t4,0,225,0,bid,158.0,Trader_AA,1,4
0.22787,t19,0,275,0,ask,280.0,Trader_AA,1,4
0.22801,t16,0,200,0,ask,253.0,Trader_AA,1,4
0.22812,t8,0,125,0,bid,147.0,Trader_AA,1,4
0.22821,t17,0,225,0,ask,244.0,Trader_AA,1,4
0.22829,t13,0,125,0,ask,214.0,Trader_AA,1,4
0.22838,t1,0,300,0,bid,178.0,Trader_AA,1,4
0.22846,t10,0,75,0,bid,144.0,Trader_AA,1,4
0.22857,t1,0,300,0,bid,191.0,Trader_AA,1,5
0.22865,t21,0,325,0,ask,251.0,Trader_AA,1,5
0.22873,t10,0,75,0,bid,152.0,Trader_AA,1,5
